0,5.3999999999999995,1,8.925
1,5.3999999999999995,2,15.925
2,5.3999999999999995,3,22.925
3,5.3999999999999995,4,29.925
4,24.400000000000002,5,8.925
5,24.400000000000002,6,15.925
6,24.400000000000002,7,22.925
7,24.400000000000002,8,29.925
8,43.4,9,8.925
9,43.4,10,15.925
10,43.4,11,22.925
11,43.4,12,29.925
